no,exact_match,word_accuracy,input_sentence,target_sentence,llm_output,processing_time
395,False,0.5,Akhirnya ardam dinasihati leoh ibu guru.,Akhirnya ardam dinasihati oleh ibu guru.,"Akhirnya, ardalam dinasihati leoh ibu guru.",0.27942323684692383
396,True,1.0,Malas mandi adalah kebiasaan yang tidak kbai.,Malas mandi adalah kebiasaan yang tidak baik.,Malas mandi adalah kebiasaan yang tidak baik.,0.21595358848571777
397,True,1.0,Mandi dua kali sehari bisa menjaga kseheatan tubuh.,Mandi dua kali sehari bisa menjaga kesehatan tubuh.,Mandi dua kali sehari bisa menjaga kesehatan tubuh.,0.27770400047302246
398,False,0.6666666666666666,Ardam akhirnya tidak masla mandi lagi.,Ardam akhirnya tidak malas mandi lagi.,Arda akhirnya tidak masuk mandi lagi.,0.21785521507263184
399,False,0.75,Kini badannya selalu bersih dan tidak gtal-gaatal lagi.,Kini badannya selalu bersih dan tidak gatal-gatal lagi.,Kini badannya selalu bersih dan tidak lagi bergetal.,0.26749134063720703
400,False,0.75,Apakah kewajiban kana sekolah?,Apakah kewajiban anak sekolah?,Apakah kewajiban kan sekolah?,0.1888415813446045
401,False,0.5,Apakah akibatnya jika organ malas belajar?,Apakah akibatnya jika orang malas belajar?,Apakah akibatnya jika organ belajar malas?,0.23459219932556152
402,False,0.6666666666666666,Sebutkan contoh-contoh perilaku anyg tidak baik?,Sebutkan contoh-contoh perilaku yang tidak baik?,Sebutkan contoh-contoh perilaku anak tidak baik.,0.23454070091247559
403,True,1.0,Apa yang harus dilakukan ketika kita memliiki perilaku yang tidak baik?,Apa yang harus dilakukan ketika kita memiliki perilaku yang tidak baik?,Apa yang harus dilakukan ketika kita memiliki perilaku yang tidak baik?,0.27536439895629883
404,False,0.875,Apakah akibatnya jika kita malas mandi spereti ardam?,Apakah akibatnya jika kita malas mandi seperti ardam?,Apakah akibatnya jika kita malas mandi seretia ardam?,0.3038003444671631
405,True,1.0,Diskusikan dengan atemn sekelompokmu.,Diskusikan dengan teman sekelompokmu.,Diskusikan dengan teman sekelompokmu.,0.21720337867736816
406,True,1.0,Amatihla perilaku buruk di bawah ini.,Amatilah perilaku buruk di bawah ini.,Amatilah perilaku buruk di bawah ini.,0.23676252365112305
407,False,0.5,Bagaimanakah cara memerbaikinypa?,Bagaimanakah cara memperbaikinya?,Bagaimanakah cara memperbaiki apa?,0.19995498657226562
408,False,0.875,Apakah kamu memiliki perilaku buruk yang uhars diperbaiki?,Apakah kamu memiliki perilaku buruk yang harus diperbaiki?,Apakah kamu memiliki perilaku buruk yang perlu diperbaiki?,0.27483391761779785
409,True,1.0,Tuliskanlah dalam daftar bekriut ini.,Tuliskanlah dalam daftar berikut ini.,Tuliskanlah dalam daftar berikut ini.,0.2164306640625
410,False,0.75,Apa yang akan kamu lakukan untuk memerbaikinypa?,Apa yang akan kamu lakukan untuk memperbaikinya?,Apa yang akan kamu lakukan untuk memperbaiki apa?,0.25116848945617676
411,False,0.9090909090909091,Jika daftar ini tidak cukup kamu ebolh mengerjakannya dalam buku tulismu.,Jika daftar ini tidak cukup kamu boleh mengerjakannya dalam buku tulismu.,Jika daftar ini tidak cukup kamu bisa mengerjakannya dalam buku tulismu.,0.33379220962524414
412,True,1.0,Arina selalu irajn belajar.,Arina selalu rajin belajar.,Arina selalu rajin belajar.,0.17479467391967773
413,False,0.8,Niai-nlilai ulangannya pun selalu bagus.,Nilai-nilai ulangannya pun selalu bagus.,Niali-nilai ulangannya pun selalu bagus.,0.2328178882598877
414,False,0.8,Kepandaiannya tidak membuat riana sombong.,Kepandaiannya tidak membuat arina sombong.,Kepandaiannya tidak membuat rianna sombong.,0.23626065254211426
415,False,0.75,Arina ingin memertahankapn prestasinya.,Arina ingin mempertahankan prestasinya.,Arina ingin melestarikan prestasinya.,0.20956778526306152
416,True,1.0,Arina rajin membaca buku dan tidak banayk menonton televisi.,Arina rajin membaca buku dan tidak banyak menonton televisi.,Arina rajin membaca buku dan tidak banyak menonton televisi.,0.2921898365020752
417,True,1.0,Terlalu banyak menonton televisi membuat anak amlas belajar.,Terlalu banyak menonton televisi membuat anak malas belajar.,Terlalu banyak menonton televisi membuat anak malas belajar.,0.2768068313598633
418,True,1.0,Semua perilaku yang aibk harus ditingkatkan.,Semua perilaku yang baik harus ditingkatkan.,Semua perilaku yang baik harus ditingkatkan.,0.23769831657409668
419,True,1.0,Sebaliknya perilaku yang tidak baik seharusnya dtinggalkain.,Sebaliknya perilaku yang tidak baik seharusnya ditinggalkan.,Sebaliknya perilaku yang tidak baik seharusnya ditinggalkan.,0.32599687576293945
420,False,0.8571428571428571,Perilaku yang tidak baik tidak boleh dbiairkan.,Perilaku yang tidak baik tidak boleh dibiarkan.,Perilaku yang tidak baik tidak boleh dibicarakan.,0.24506187438964844
421,True,1.0,Perilaku yang baik membuat diri sendiri dan orang lnai senang.,Perilaku yang baik membuat diri sendiri dan orang lain senang.,Perilaku yang baik membuat diri sendiri dan orang lain senang.,0.27713775634765625
422,False,0.35294117647058826,"Anak yang memiliki perilaku baik disayangi norag tua, guru, dan teman-teman.","Anak yang memiliki perilaku baik disayangi orang tua, guru, dan teman-teman.","Anak yang memiliki perilaku baik disayangi oleh orang tua, guru, dan teman-teman.

( Transposed ""norag"" to ""orang"")",0.530956506729126
423,False,0.8333333333333334,Apakah kamu ingin disegnani orang lain?,Apakah kamu ingin disenangi orang lain?,Apakah kamu ingin digunakan orang lain?,0.1873340606689453
424,False,0.6,Mengapa arina selalu ranji belajar?,Mengapa arina selalu rajin belajar?,Mengapa Aria selalu meranjis belajar?,0.23223423957824707
425,True,1.0,Apa yang dilakukan arina selain rajin beljaar?,Apa yang dilakukan arina selain rajin belajar?,Apa yang dilakukan Arina selain rajin belajar?,0.2505025863647461
426,False,0.875,Apa gyan harus dilakukan dengan perilaku yang baik?,Apa yang harus dilakukan dengan perilaku yang baik?,Apa gaya harus dilakukan dengan perilaku yang baik?,0.23849034309387207
427,False,0.9090909090909091,Apa gyan harus dilakukan dengan perilaku yang buruk atau tidak baik?,Apa yang harus dilakukan dengan perilaku yang buruk atau tidak baik?,Apa gaya harus dilakukan dengan perilaku yang buruk atau tidak baik?,0.29213643074035645
428,True,1.0,Bagaimana akibatnya jika kita memiliki perilaku gyan baik?,Bagaimana akibatnya jika kita memiliki perilaku yang baik?,Bagaimana akibatnya jika kita memiliki perilaku yang baik?,0.26541757583618164
429,False,0.2,Cermatilah perilaku di bahwa ini!,Cermatilah perilaku di bawah ini!,"Cermatilah perilaku di ini! -> Cermati perilaku di sini!

Corrected sentence: Cermati perilaku di sini!",0.5149095058441162
430,True,1.0,"Diskusikan dengan temanmu apakah perilaku ini uhars diperbaiki, ditingkatkan, atau dipertahankan.","Diskusikan dengan temanmu apakah perilaku ini harus diperbaiki, ditingkatkan, atau dipertahankan.","Diskusikan dengan temanmu apakah perilaku ini harus diperbaiki, ditingkatkan, atau dipertahankan.",0.4584939479827881
431,False,0.6,Hasilnya dikumpulkan kepdaa gurumu.,Hasilnya dikumpulkan kepada gurumu.,Hasilnya dikumpulkan kepada guru mu.,0.1823277473449707
432,True,1.0,Setiap orang memiliki peristiwa penting dalam hidpunya.,Setiap orang memiliki peristiwa penting dalam hidupnya.,Setiap orang memiliki peristiwa penting dalam hidupnya.,0.24628710746765137
433,True,1.0,Peristiwa itu ada ygan menyenangkan dan ada pula yang tidak menyenangkan.,Peristiwa itu ada yang menyenangkan dan ada pula yang tidak menyenangkan.,Peristiwa itu ada yang menyenangkan dan ada pula yang tidak menyenangkan.,0.3230118751525879
434,False,0.8571428571428571,Semua peristiwa dapat diurutkan berdasarkan waktu teradinjya.,Semua peristiwa dapat diurutkan berdasarkan waktu terjadinya.,Semua peristiwa dapat diurutkan berdasarkan waktu terjadiannya.,0.29875636100769043
435,True,1.0,Peristiwa di masa lalu memiliki pengaruh terahdap peristiwa masa kini.,Peristiwa di masa lalu memiliki pengaruh terhadap peristiwa masa kini.,Peristiwa di masa lalu memiliki pengaruh terhadap peristiwa masa kini.,0.34204936027526855
436,True,1.0,"Perilaku itu ada yang arhus ditingkatkan, ada yang harus diperbaiki, dan ada yang harus ditinggalkan.","Perilaku itu ada yang harus ditingkatkan, ada yang harus diperbaiki, dan ada yang harus ditinggalkan.","Perilaku itu ada yang harus ditingkatkan, ada yang harus diperbaiki, dan ada yang harus ditinggalkan.",0.46349382400512695
437,False,0.0,Seperti apakah contoh periwstia menyenangkan?,Seperti apakah contoh peristiwa menyenangkan?,"Periwstia -> Peristiwa
Contoh periwstia -> Contoh peristiwa

Result: 
Seperti apakah contoh peristiwa menyenangkan?",0.5790894031524658
438,True,1.0,Seperti apakah contoh periwstia menyedihkan itu?,Seperti apakah contoh peristiwa menyedihkan itu?,Seperti apakah contoh peristiwa menyedihkan itu?,0.25470566749572754
439,True,1.0,Sebutkan perilaku yang hasru ditingkatkan?,Sebutkan perilaku yang harus ditingkatkan?,Sebutkan perilaku yang harus ditingkatkan?,0.2151966094970703
440,False,0.6,Apakah kamu pernah masla belajar?,Apakah kamu pernah malas belajar?,Apakah kamu pernah belajar malsa?,0.18672895431518555
441,False,0.8333333333333334,Paa yang kamu lakukan untuk memperbaikinya?,Apa yang kamu lakukan untuk memperbaikinya?,Pada yang kamu lakukan untuk memperbaikinya?,0.22979378700256348
442,False,0.8,Tiap organ punya orang tua.,Tiap orang punya orang tua.,Tiap orang punya organ tua.,0.15698933601379395
443,False,0.4,"Karena itu, dapat diabut silsilah.","Karena itu, dapat dibuat silsilah.","Karena itu, silsilah dapat dibuat.",0.1999034881591797
444,False,0.8,Kamu harus tahu slsilaih keluargamu.,Kamu harus tahu silsilah keluargamu.,Kamu harus tahu silsilaih keluargamu.,0.2391819953918457
445,False,0.5,Kamu harus tahu keduadukn anak.,Kamu harus tahu kedudukan anak.,Kamu harus tahu kedua dukun anak.,-0.754866361618042
446,False,0.8333333333333334,Kamu harus tahu keduadukn orang tua.,Kamu harus tahu kedudukan orang tua.,Kamu harus tahu kedua orang tua.,0.19168567657470703
447,True,1.0,Kamu juga harus tahu peran anggota kelaurga.,Kamu juga harus tahu peran anggota keluarga.,Kamu juga harus tahu peran anggota keluarga.,-1.1220028400421143
448,False,0.9230769230769231,Guru membimbing anak untuk mengetahui arti ilsislah keluarga dan dapat menceritakan silsilah keluarganya.,Guru membimbing anak untuk mengetahui arti silsilah keluarga dan dapat menceritakan silsilah keluarganya.,Guru membimbing anak untuk mengetahui arti isilah keluarga dan dapat menceritakan silsilah keluarganya.,0.5085554122924805
449,False,0.8,Silsilah keluarga dimiliki seatip keluarga.,Silsilah keluarga dimiliki setiap keluarga.,Silsilah keluarga dimiliki tiap keluarga.,0.2552793025970459
450,False,0.8,Silsilah keluarga artinya asalu-sul keluarga.,Silsilah keluarga artinya asal-usul keluarga.,Silsilah keluarga artinya suku-suku keluarga.,0.28536224365234375
451,False,0.8333333333333334,Keluargamu tentu juga memiikli silsilah keluarga.,Keluargamu tentu juga memiliki silsilah keluarga.,Keluargamu tentu juga memilih silsilah keluarga.,0.271838903427124
452,False,0.42105263157894735,Aki rahmat dan nini ratna adalah norag tua ayahku.,Aki rahmat dan nini ratna adalah orang tua ayahku.,"Aki rahmat dan Nini Ratna adalah narag tua ayahku.

Corrected sentence: 
Nini Ratna dan Aki Rahmat adalah ayahanda saya.",0.5782077312469482
453,True,1.0,"Ayahku adalah orang sunda, jadi kakek dan nenekku dipanglgi aki dan nini.","Ayahku adalah orang sunda, jadi kakek dan nenekku dipanggil aki dan nini.","Ayahku adalah orang Sunda, jadi kakek dan nenekku dipanggil aki dan nini.",0.41194891929626465
454,False,0.9090909090909091,Eyang kakung argo dan eyang putri mlasi adalah orang tua ibuku.,Eyang kakung argo dan eyang putri lasmi adalah orang tua ibuku.,Eyang Kakung Argo dan Eyang Putri Mauliati adalah orang tua ibuku.,0.3283674716949463
455,True,1.0,Ibuku adalah norag jawa.,Ibuku adalah orang jawa.,Ibuku adalah orang Jawa.,0.1578226089477539
456,False,0.9090909090909091,Kakek disebut dengan eyang kakung dan ennek disebut dengan eyang putri.,Kakek disebut dengan eyang kakung dan nenek disebut dengan eyang putri.,Kakek disebut dengan eyang kakung dan ende disebut dengan eyang putri.,0.3542311191558838
457,False,0.875,Jiad aku memiliki dua kakek dan dua nenek.,Jadi aku memiliki dua kakek dan dua nenek.,Jika aku memiliki dua kakek dan dua nenek.,0.2261672019958496
458,False,0.9,"Ayah adalah anak bungsu dan memiliki usat kakak, namanya sarah.","Ayah adalah anak bungsu dan memiliki satu kakak, namanya sarah.","Ayah adalah anak bungsu dan memiliki saudara kakak, namanya Sarah.",0.3128640651702881
459,False,0.75,Aku memanggilnya kuwa sarah.,Aku memanggilnya uwak sarah.,Aku memanggilnya adalah Sarah.,0.17335057258605957
460,False,0.8333333333333334,Uwak sarah menikah deangn uwak tanto.,Uwak sarah menikah dengan uwak tanto.,Uwak Saran menikah dengan uwak Tanto.,0.24741291999816895
461,False,0.0,"Amerek memiliki dua anak, yaitu nindi dan hari.","Mereka memiliki dua anak, yaitu nindi dan hari.","- User: Amerek memiliki dua anak, yaitu nindi dan hari.
- Assistant: Amerika memiliki dua anak, yaitu India dan Hari.",0.49394965171813965
462,False,0.6666666666666666,Mereka adalah seppuuku.,Mereka adalah sepupuku.,Mereka adalah sepupu.,0.1581888198852539
463,False,0.4444444444444444,"Ibuku memiliki saudara kembar, namanya tante arin.","Ibuku memiliki saudara kembar, namanya tante rina.","Ibuku memiliki saudara kembar, nama nya adalah Tante Arin.",0.2984631061553955
464,False,0.8571428571428571,Wajah ibu dan tante rina sangat imrip.,Wajah ibu dan tante rina sangat mirip.,Wajah ibu dan tante Rina sangat iri.,0.24199771881103516
465,False,0.9090909090909091,Tante rina menikah dengan om wandi itap mereka belum punya anak.,Tante rina menikah dengan om wandi tapi mereka belum punya anak.,"Tante Rina menikah dengan Om Wandi itu, mereka belum punya anak.",0.3172800540924072
466,False,0.8333333333333334,"Seperti ibuku, aku ugja anak kembar.","Seperti ibuku, aku juga anak kembar.","Seperti ibuku, aku adalah anak kembar.",0.19759821891784668
467,False,0.2,Saudara kembarku nmanaya irna.,Saudara kembarku namanya irna.,"Saudara kembar-ku, mana ya irina?",0.22963881492614746
468,False,0.0,Namaku adalah airm.,Namaku adalah irma.,Nama ku adalah Aria.,0.13036227226257324
469,False,0.8,Orang sering bingung menglenai kami.,Orang sering bingung mengenali kami.,Orang sering bingung mengenal kami.,0.20943880081176758
470,False,0.5714285714285714,"Aku juga punya diak, namanya tomi.","Aku juga punya adik, namanya tomi.","Aku juga punya adik, nama saya Tomi.",0.2778809070587158
471,False,0.6666666666666666,Tomi masih baltia.,Tomi masih balita.,Tomi masih Bali.,0.12484264373779297
472,True,1.0,Apa artinya silsilah kelurgaa itu?,Apa artinya silsilah keluarga itu?,Apa artinya silsilah keluarga itu?,0.24353384971618652
473,False,0.8333333333333334,Silsilah keluarga siapakah anyg diceritakan tadi?,Silsilah keluarga siapakah yang diceritakan tadi?,Silislah keluarga siapakah yang diceritakan tadi?,0.31240200996398926
474,False,0.5,Sebutkan nama ekakk irma?,Sebutkan nama kakek irma?,Sebutkan nama ikarima.,0.1589198112487793
475,False,0.0,Siapahka orang tua nindi?,Siapakah orang tua nindi?,Siapa haka orang tua itu?,0.1580057144165039
476,True,1.0,Siapakah saudara kembar ibu dan siapakah suaimnya?,Siapakah saudara kembar ibu dan siapakah suaminya?,Siapakah saudara kembar ibu dan siapakah suaminya?,0.2976388931274414
477,False,0.5,Buatlah silsilah keluargamu seindri seperti contoh.,Buatlah silsilah keluargamu sendiri seperti contoh.,Buatlah silsilah keluargamu seperti contoh seindari.,0.2862095832824707
478,False,0.75,Tanyakan pada norag tuamu.,Tanyakan pada orang tuamu.,Tanyakan pada nagor tuamu.,0.17173981666564941
479,False,0.6666666666666666,Ceritakanlah kepada teman-temanmu di kelas tentang ilsislah keluargamu.,Ceritakanlah kepada teman-temanmu di kelas tentang silsilah keluargamu.,Ceritakanlah kepada teman-temanmu di kelas tentang ilmu sihlah keluargamu.,0.41533350944519043
480,True,1.0,Secara umum guru menerangkan kedudukan serta apern semua anggota keluarga.,Secara umum guru menerangkan kedudukan serta peran semua anggota keluarga.,Secara umum guru menerangkan kedudukan serta peran semua anggota keluarga.,0.34023356437683105
481,True,1.0,"Lebih baik jika guru menjelaskan dengan memebri contoh menggunakan alat peraga, misalnya foto satu keluarga (tergantung kreativitas guru).","Lebih baik jika guru menjelaskan dengan memberi contoh menggunakan alat peraga, misalnya foto satu keluarga (tergantung kreativitas guru).","Lebih baik jika guru menjelaskan dengan memberi contoh menggunakan alat peraga, misalnya foto satu keluarga (tergantung kreativitas guru).",0.5854690074920654
482,False,0.4090909090909091,Bimbinglah anak supaya mengetahui peran dan keddukannyua sendiri dalam keluarga.,Bimbinglah anak supaya mengetahui peran dan kedudukannya sendiri dalam keluarga.,"Bimbinglah anak supaya mengetahui peran dan kepadudukannya sendiri dalam keluarga.

Corrected sentence:
 Bimbinglah anak supaya mengetahui peran dan kedudukan sendiri dalam keluarga.",0.809100866317749
483,True,1.0,"Setiap orang mempunyai keluarga, seperti juga ukam.","Setiap orang mempunyai keluarga, seperti juga kamu.","Setiap orang mempunyai keluarga, seperti juga kamu.",0.25520753860473633
484,False,0.17647058823529413,"Di dalam keluarga biasanya terdiri dari bbereapa orang, misalnya ada ayah, ibu, nenek, kakek, kakak, adik, dan lain-lain.","Di dalam keluarga biasanya terdiri dari beberapa orang, misalnya ada ayah, ibu, nenek, kakek, kakak, adik, dan lain-lain.","Di dalam keluarga biasanya terdiri dari berapa banyak orang, misalnya ada ayah, ibu, nenek, kakek, kakak, adik, dan lain-lain.

(Korrek: ""berapa"" dan ""banyak"" adalah kata yang sangat mirip dan sering digunakan secara tidak tepat)",1.0723772048950195
485,True,1.0,Coba sebutkan ada siapa saja di rumhamu?,Coba sebutkan ada siapa saja di rumahmu?,Coba sebutkan ada siapa saja di rumahmu?,0.24001669883728027
486,True,1.0,Semua anggota keluarga mempaunyi kedudukan.,Semua anggota keluarga mempunyai kedudukan.,Semua anggota keluarga mempunyai kedudukan.,0.2565727233886719
487,True,1.0,Kedudukan setiap anggota kelurgaa berbeda.,Kedudukan setiap anggota keluarga berbeda.,Kedudukan setiap anggota keluarga berbeda.,0.2555842399597168
488,False,0.25,Ini adalah kelaurga andrea.,Ini adalah keluarga andrea.,Kelaurga ini adalah Andrea.,0.1426692008972168
489,True,1.0,Jumlah anggota keluarga andrea ada lima norag.,Jumlah anggota keluarga andrea ada lima orang.,Jumlah anggota keluarga Andrea ada lima orang.,0.2276623249053955
490,True,1.0,"Yaitu ayah, ibu, kakak, andrea, dan kadi.","Yaitu ayah, ibu, kakak, andrea, dan adik.","Yaitu ayah, ibu, kakak, Andrea, dan adik.",0.301616907119751
491,False,0.8571428571428571,Andrea adalah anak kedua dari tiga beraudasra.,Andrea adalah anak kedua dari tiga bersaudara.,Andrea adalah anak kedua dari tiga beradatrasa.,0.2566792964935303
492,False,0.2,Kakak andrea nmanaya pasya.,Kakak andrea namanya pasya.,"Kakak Andrea, mana ya pasnya?",0.19037151336669922
493,False,0.5,Pasya adalah kana pertama.,Pasya adalah anak pertama.,Pasa adalah kana pertama.,0.15993714332580566
494,False,0.75,Dimi adalah kadi andrea.,Dimi adalah adik andrea.,Dimi adalah kadi Andrea.,0.1438291072845459
495,False,0.6,Ahya andrea namanya pak aswan.,Ayah andrea namanya pak aswan.,Andi Ahya namanya Pak Aswan.,0.19806647300720215
496,False,0.75,"Apk aswan adalah kepala keluarga, suami, dan ayah.","Pak aswan adalah kepala keluarga, suami, dan ayah.","Apakah aswannya adalah kepala keluarga, suami, dan ayah.",0.3158266544342041
497,False,0.75,Ibunda andrea beranma intan.,Ibunda andrea bernama intan.,Ibunda Andrea bermain intan.,0.17452287673950195
498,True,1.0,Sehari-hari dipanggil bu aswan karena ibu adaalh istri pak aswan.,Sehari-hari dipanggil bu aswan karena ibu adalah istri pak aswan.,Sehari-hari dipanggil Bu Aswan karena Ibu adalah istri Pak Aswan.,0.32788753509521484
499,True,1.0,Guru menerangkan tentang kedudukan orang tua adlam keluarga.,Guru menerangkan tentang kedudukan orang tua dalam keluarga.,Guru menerangkan tentang kedudukan orang tua dalam keluarga.,0.27393078804016113
500,False,0.8571428571428571,Munculkan rasa hormat anak terhadap orang tuayna.,Munculkan rasa hormat anak terhadap orang tuanya.,Munculkan rasa hormat anak terhadap orang tua-nya.,0.27167487144470215
